time,sensorId,location,value,userId
6760,18,6,45.478,HiMarkHS
6760,19,6,25.052,CitizenScientist
6760,20,0,0,CitizenScientist
6760,21,0,0,CitizenScientist
6760,22,0,0,HSS
6760,23,0,0,XrayLady
6760,24,0,0,CitizenScientist
6760,25,0,0,CitizenScientist
6760,26,9,35,CitizenScientist
6760,27,0,0,CitizenScientist
6760,28,0,0,AS-1
6760,29,0,0,AS-2
6760,30,0,0,PeterLovesCrystals54
6760,31,19,17.562,RadCurieous
6760,32,4,78.272,GermanWrinkler43
6760,33,14,34.242,CitizenScientist
6760,34,0,0,CitizenScientist
6760,35,10,32,HiMarkHS
6760,36,0,0,CitizenScientist
6760,37,18,48.242,Bob
6760,38,2,41.514,ProfessorSievert
6760,39,4,43.15,CitizenScientist
6760,40,14,36.666,MutantX
6760,41,19,49.424,CitizenScientist
6760,42,18,47.816,AlwaysGlowing
6760,43,19,39.592,CitizenScientist
6760,44,18,44.716,TaxiDriver
6760,45,0,0,CitizenScientist
6760,46,0,0,Ckimball
6760,47,3,37,UncleG
6760,48,0,0,NeutronsAreFreeOfCharge
6760,49,0,0,MySensor
6760,50,2,39.086,MySensor
6765,1,1,36.37,MySensor
6765,2,0,0,TestUnit
6765,3,2,18.4,CitizenScientist
6765,4,19,18.642,ASWillhiem
6765,5,0,0,CitizenScientist
6765,6,0,0,MySensor
6765,7,0,0,MySensor
6765,8,0,0,MySensor
6765,9,0,0,MySensor
6765,10,0,0,HSS
6765,11,0,0,RichardFox
6765,12,0,0,CitizenScientist
6765,13,4,13.952,HSS
6765,14,0,0,AS-3
6765,15,4,19.916,CitizenScientist
6765,16,5,17.164,CitizenScientist
6765,17,5,35.636,HiMarkHS
6765,18,6,16.698,HiMarkHS
6765,19,6,24.172,CitizenScientist
6765,20,0,0,CitizenScientist
6765,21,0,0,CitizenScientist
6765,22,0,0,HSS
6765,23,0,0,XrayLady
6765,24,0,0,CitizenScientist
6765,25,0,0,CitizenScientist
6765,26,9,35,CitizenScientist
6765,27,0,0,CitizenScientist
6765,28,0,0,AS-1
6765,29,0,0,AS-2
6765,30,0,0,PeterLovesCrystals54
6765,31,19,17.626,RadCurieous
6765,32,4,79.27,GermanWrinkler43
6765,33,14,34.03,CitizenScientist
6765,34,0,0,CitizenScientist
6765,35,10,32,HiMarkHS
6765,36,0,0,CitizenScientist
6765,37,18,56.85,Bob
6765,38,6,41.38,ProfessorSievert
6765,39,4,41.198,CitizenScientist
6765,40,14,35.606,MutantX
6765,41,19,38.334,CitizenScientist
6765,42,18,48.986,AlwaysGlowing
6765,43,19,40.332,CitizenScientist
6765,44,18,36.606,TaxiDriver
6765,45,0,0,CitizenScientist
6765,46,0,0,Ckimball
6765,47,3,37,UncleG
6765,48,0,0,NeutronsAreFreeOfCharge
6765,49,0,0,MySensor
6765,50,2,38.482,MySensor
6770,1,1,36.37,MySensor
6770,2,0,0,TestUnit
6770,3,2,15.574,CitizenScientist
6770,4,19,17.616,ASWillhiem
6770,5,0,0,CitizenScientist
6770,6,0,0,MySensor
6770,7,0,0,MySensor
6770,8,0,0,MySensor
6770,9,0,0,MySensor
6770,10,0,0,HSS
6770,11,0,0,RichardFox
6770,12,0,0,CitizenScientist
6770,13,4,14.804,HSS
6770,14,0,0,AS-3
6770,15,4,19.34,CitizenScientist
6770,16,5,17.442,CitizenScientist
6770,17,5,35.014,HiMarkHS
6770,18,6,5.3875,HiMarkHS
6770,19,6,26.554,CitizenScientist
6770,20,0,0,CitizenScientist
6770,21,0,0,CitizenScientist
6770,22,0,0,HSS
6770,23,0,0,XrayLady
6770,24,0,0,CitizenScientist
6770,25,0,0,CitizenScientist
6770,26,9,35,CitizenScientist
6770,27,0,0,CitizenScientist
6770,28,0,0,AS-1
6770,29,0,0,AS-2
6770,30,0,0,PeterLovesCrystals54
6770,31,19,18.29,RadCurieous
6770,32,4,76.04,GermanWrinkler43
6770,33,19,32.764,CitizenScientist
6770,34,0,0,CitizenScientist
6770,35,10,32,HiMarkHS
6770,36,0,0,CitizenScientist
6770,37,18,49.962,Bob
6770,38,15,43.274,ProfessorSievert
6770,39,4,42.936,CitizenScientist
6770,40,14,32.326,MutantX
6770,41,19,35.958,CitizenScientist
6770,42,18,47.448,AlwaysGlowing
6770,43,19,47.106,CitizenScientist
6770,44,18,37.216,TaxiDriver
6770,45,0,0,CitizenScientist
6770,46,0,0,Ckimball
6770,47,3,37,UncleG
6770,48,0,0,NeutronsAreFreeOfCharge
6770,49,0,0,MySensor
6770,50,2,37.092,MySensor
6775,1,1,36.37,MySensor
6775,2,0,0,TestUnit
6775,3,2,16.546,CitizenScientist
6775,4,19,17.716,ASWillhiem
6775,5,0,0,CitizenScientist
6775,6,0,0,MySensor
6775,7,0,0,MySensor
6775,8,0,0,MySensor
6775,9,0,0,MySensor
6775,10,0,0,HSS
6775,11,0,0,RichardFox
6775,12,0,0,CitizenScientist
6775,13,4,14.088,HSS
6775,14,0,0,AS-3
6775,15,4,18.586,CitizenScientist
6775,16,5,18.11,CitizenScientist
6775,17,5,35.646,HiMarkHS
6775,18,0,0,HiMarkHS
6775,19,6,26.402,CitizenScientist
6775,20,0,0,CitizenScientist
6775,21,0,0,CitizenScientist
6775,22,0,0,HSS
6775,23,0,0,XrayLady
6775,24,0,0,CitizenScientist
6775,25,0,0,CitizenScientist
6775,26,9,35,CitizenScientist
6775,27,0,0,CitizenScientist
6775,28,0,0,AS-1
6775,29,0,0,AS-2
6775,30,0,0,PeterLovesCrystals54
6775,31,19,18.82,RadCurieous
6775,32,4,76.506,GermanWrinkler43
6775,33,18,33.064,CitizenScientist
6775,34,0,0,CitizenScientist
6775,35,10,32,HiMarkHS
6775,36,0,0,CitizenScientist
6775,37,19,39.33,Bob
6775,38,15,45.09,ProfessorSievert
6775,39,14,45.026,CitizenScientist
6775,40,19,34.48,MutantX
6775,41,16,36.002,CitizenScientist
6775,42,18,49.866,AlwaysGlowing
6775,43,19,38.986,CitizenScientist
6775,44,19,41.564,TaxiDriver
6775,45,0,0,CitizenScientist
6775,46,0,0,Ckimball
6775,47,3,37,UncleG
6775,48,0,0,NeutronsAreFreeOfCharge
6775,49,0,0,MySensor
6775,50,2,37.534,MySensor
6780,1,1,36.37,MySensor
6780,2,0,0,TestUnit
6780,3,2,15.426,CitizenScientist
6780,4,19,18.488,ASWillhiem
6780,5,0,0,CitizenScientist
6780,6,0,0,MySensor
6780,7,0,0,MySensor
6780,8,0,0,MySensor
6780,9,0,0,MySensor
6780,10,0,0,HSS
6780,11,0,0,RichardFox
6780,12,0,0,CitizenScientist
6780,13,4,14.308,HSS
6780,14,0,0,AS-3
6780,15,4,18.674,CitizenScientist
6780,16,5,19.538,CitizenScientist
6780,17,5,36.32,HiMarkHS
6780,18,0,0,HiMarkHS
6780,19,6,24.966,CitizenScientist
6780,20,0,0,CitizenScientist
6780,21,0,0,CitizenScientist
6780,22,0,0,HSS
6780,23,0,0,XrayLady
6780,24,0,0,CitizenScientist
6780,25,0,0,CitizenScientist
6780,26,9,35,CitizenScientist
6780,27,0,0,CitizenScientist
6780,28,0,0,AS-1
6780,29,0,0,AS-2
6780,30,0,0,PeterLovesCrystals54
6780,31,19,16.146,RadCurieous
6780,32,4,74.486,GermanWrinkler43
6780,33,18,36.982,CitizenScientist
6780,34,0,0,CitizenScientist
6780,35,10,32,HiMarkHS
6780,36,0,0,CitizenScientist
6780,37,19,43.418,Bob
6780,38,15,41.354,ProfessorSievert
6780,39,19,44.654,CitizenScientist
6780,40,16,33.566,MutantX
6780,41,16,35.484,CitizenScientist
6780,42,18,44.344,AlwaysGlowing
6780,43,19,37.544,CitizenScientist
6780,44,16,40.672,TaxiDriver
6780,45,0,0,CitizenScientist
6780,46,0,0,Ckimball
6780,47,3,37,UncleG
6780,48,0,0,NeutronsAreFreeOfCharge
6780,49,0,0,MySensor
6780,50,2,38.132,MySensor
6785,1,1,36.37,MySensor
6785,2,0,0,TestUnit
6785,3,2,16.784,CitizenScientist
6785,4,19,16.922,ASWillhiem
6785,5,0,0,CitizenScientist
6785,6,0,0,MySensor
6785,7,0,0,MySensor
6785,8,0,0,MySensor
6785,9,0,0,MySensor
6785,10,0,0,HSS
6785,11,0,0,RichardFox
6785,12,0,0,CitizenScientist
6785,13,4,13.334,HSS
6785,14,0,0,AS-3
6785,15,4,19.088,CitizenScientist
6785,16,5,28.334,CitizenScientist
6785,17,5,37.132,HiMarkHS
6785,18,0,0,HiMarkHS
6785,19,6,23.598,CitizenScientist
6785,20,0,0,CitizenScientist
6785,21,0,0,CitizenScientist
6785,22,0,0,HSS
6785,23,0,0,XrayLady
6785,24,0,0,CitizenScientist
6785,25,0,0,CitizenScientist
6785,26,9,35,CitizenScientist
6785,27,0,0,CitizenScientist
6785,28,0,0,AS-1
6785,29,0,0,AS-2
6785,30,0,0,PeterLovesCrystals54
6785,31,19,19.668,RadCurieous
6785,32,4,75.48,GermanWrinkler43
6785,33,18,38.908,CitizenScientist
6785,34,0,0,CitizenScientist
6785,35,10,32,HiMarkHS
6785,36,0,0,CitizenScientist
6785,37,16,43.792,Bob
6785,38,15,44.198,ProfessorSievert
6785,39,19,38.442,CitizenScientist
6785,40,16,32.112,MutantX
6785,41,16,35.652,CitizenScientist
6785,42,18,48.364,AlwaysGlowing
6785,43,19,39.252,CitizenScientist
6785,44,15,40.202,TaxiDriver
6785,45,0,0,CitizenScientist
6785,46,0,0,Ckimball
6785,47,3,37,UncleG
6785,48,0,0,NeutronsAreFreeOfCharge
6785,49,0,0,MySensor
6785,50,2,48.008,MySensor
6790,1,1,36.37,MySensor
6790,2,0,0,TestUnit
6790,3,2,18.148,CitizenScientist
6790,4,19,16.892,ASWillhiem
6790,5,0,0,CitizenScientist
6790,6,0,0,MySensor
6790,7,0,0,MySensor
6790,8,0,0,MySensor
6790,9,0,0,MySensor
6790,10,0,0,HSS
6790,11,0,0,RichardFox
6790,12,0,0,CitizenScientist
6790,13,4,14.17,HSS
6790,14,0,0,AS-3
6790,15,4,17.632,CitizenScientist
6790,16,5,16.91,CitizenScientist
6790,17,5,35.488,HiMarkHS
6790,18,0,0,HiMarkHS
6790,19,6,24.202,CitizenScientist
6790,20,0,0,CitizenScientist
6790,21,0,0,CitizenScientist
6790,22,0,0,HSS
6790,23,0,0,XrayLady
6790,24,0,0,CitizenScientist
6790,25,0,0,CitizenScientist
6790,26,9,35,CitizenScientist
6790,27,0,0,CitizenScientist
6790,28,0,0,AS-1
6790,29,0,0,AS-2
6790,30,0,0,PeterLovesCrystals54
6790,31,19,17.34,RadCurieous
6790,32,4,76.294,GermanWrinkler43
6790,33,18,40.29,CitizenScientist
6790,34,0,0,CitizenScientist
6790,35,10,32,HiMarkHS
6790,36,0,0,CitizenScientist
6790,37,15,45.844,Bob
6790,38,15,43.6,ProfessorSievert
6790,39,16,39.2,CitizenScientist
6790,40,16,35.314,MutantX
6790,41,16,34.836,CitizenScientist
6790,42,18,48.712,AlwaysGlowing
6790,43,19,39.63,CitizenScientist
6790,44,15,38.81,TaxiDriver
6790,45,0,0,CitizenScientist
6790,46,0,0,Ckimball
6790,47,3,37,UncleG
6790,48,0,0,NeutronsAreFreeOfCharge
6790,49,0,0,MySensor
6790,50,2,37.396,MySensor
6795,1,1,36.37,MySensor
6795,2,0,0,TestUnit
6795,3,2,17.608,CitizenScientist
6795,4,19,18.608,ASWillhiem
6795,5,0,0,CitizenScientist
6795,6,0,0,MySensor
6795,7,0,0,MySensor
6795,8,0,0,MySensor
6795,9,0,0,MySensor
6795,10,0,0,HSS
6795,11,0,0,RichardFox
6795,12,0,0,CitizenScientist
6795,13,4,13.414,HSS
6795,14,0,0,AS-3
6795,15,4,17.934,CitizenScientist
6795,16,5,19.032,CitizenScientist
6795,17,5,36.446,HiMarkHS
6795,18,0,0,HiMarkHS
6795,19,6,34.826,CitizenScientist
6795,20,0,0,CitizenScientist
6795,21,0,0,CitizenScientist
6795,22,0,0,HSS
6795,23,0,0,XrayLady
6795,24,0,0,CitizenScientist
6795,25,0,0,CitizenScientist
6795,26,9,35,CitizenScientist
6795,27,0,0,CitizenScientist
6795,28,0,0,AS-1
6795,29,0,0,AS-2
6795,30,0,0,PeterLovesCrystals54
6795,31,19,28.296,RadCurieous
6795,32,4,86.48,GermanWrinkler43
6795,33,13,36.206,CitizenScientist
6795,34,0,0,CitizenScientist
6795,35,10,32,HiMarkHS
6795,36,0,0,CitizenScientist
6795,37,15,44.92,Bob
6795,38,15,43.12,ProfessorSievert
6795,39,16,42.78,CitizenScientist
6795,40,16,33.636,MutantX
6795,41,16,38.47,CitizenScientist
6795,42,18,52.628,AlwaysGlowing
6795,43,19,37.15,CitizenScientist
6795,44,15,43.084,TaxiDriver
6795,45,0,0,CitizenScientist
6795,46,0,0,Ckimball
6795,47,3,37,UncleG
6795,48,0,0,NeutronsAreFreeOfCharge
6795,49,0,0,MySensor
6795,50,2,39.71,MySensor
6800,1,1,36.37,MySensor
6800,2,0,0,TestUnit
6800,3,2,17.05,CitizenScientist
6800,4,19,27.132,ASWillhiem
6800,5,0,0,CitizenScientist
6800,6,0,0,MySensor
6800,7,0,0,MySensor
6800,8,0,0,MySensor
6800,9,0,0,MySensor
6800,10,0,0,HSS
6800,11,0,0,RichardFox
6800,12,0,0,CitizenScientist
6800,13,4,13.824,HSS
6800,14,0,0,AS-3
6800,15,4,16.496,CitizenScientist
6800,16,5,17.95,CitizenScientist
6800,17,5,34.688,HiMarkHS
6800,18,0,0,HiMarkHS
6800,19,6,25.242,CitizenScientist
6800,20,0,0,CitizenScientist
6800,21,0,0,CitizenScientist
6800,22,0,0,HSS
6800,23,0,0,XrayLady
6800,24,0,0,CitizenScientist
6800,25,0,0,CitizenScientist
6800,26,9,35,CitizenScientist
6800,27,0,0,CitizenScientist
6800,28,0,0,AS-1
6800,29,0,0,AS-2
6800,30,0,0,PeterLovesCrystals54
6800,31,19,16.042,RadCurieous
6800,32,4,76.67,GermanWrinkler43
6800,33,13,29.438,CitizenScientist
6800,34,0,0,CitizenScientist
6800,35,10,32,HiMarkHS
6800,36,0,0,CitizenScientist
6800,37,15,16.234,Bob
6800,38,15,42.242,ProfessorSievert
6800,39,16,42.794,CitizenScientist
6800,40,16,33.85,MutantX
6800,41,16,37.412,CitizenScientist
6800,42,18,45.112,AlwaysGlowing
6800,43,19,38.016,CitizenScientist
6800,44,15,43.17,TaxiDriver
6800,45,0,0,CitizenScientist
6800,46,0,0,Ckimball
6800,47,3,37,UncleG
6800,48,0,0,NeutronsAreFreeOfCharge
6800,49,0,0,MySensor
6800,50,2,47.43,MySensor
6805,1,1,36.37,MySensor
6805,2,0,0,TestUnit
6805,3,2,16.322,CitizenScientist
6805,4,19,19.088,ASWillhiem
6805,5,0,0,CitizenScientist
6805,6,0,0,MySensor
6805,7,0,0,MySensor
6805,8,0,0,MySensor
6805,9,0,0,MySensor
6805,10,0,0,HSS
6805,11,0,0,RichardFox
6805,12,0,0,CitizenScientist
6805,13,4,13.572,HSS
6805,14,0,0,AS-3
6805,15,4,18.24,CitizenScientist
6805,16,5,20.358,CitizenScientist
6805,17,5,41.65,HiMarkHS
6805,18,0,0,HiMarkHS
6805,19,6,22.752,CitizenScientist
6805,20,0,0,CitizenScientist
6805,21,0,0,CitizenScientist
6805,22,0,0,HSS
6805,23,0,0,XrayLady
6805,24,0,0,CitizenScientist
6805,25,0,0,CitizenScientist
6805,26,9,35,CitizenScientist
6805,27,0,0,CitizenScientist
6805,28,0,0,AS-1
6805,29,0,0,AS-2
6805,30,0,0,PeterLovesCrystals54
6805,31,19,18.472,RadCurieous
6805,32,4,79.37,GermanWrinkler43
6805,33,13,27.296,CitizenScientist
6805,34,0,0,CitizenScientist
6805,35,10,32,HiMarkHS
6805,36,0,0,CitizenScientist
6805,37,15,10.81,Bob
6805,38,15,42.97,ProfessorSievert
6805,39,16,43.474,CitizenScientist
6805,40,16,32.112,MutantX
6805,41,16,38.72,CitizenScientist
6805,42,18,48.74,AlwaysGlowing
6805,43,19,37.104,CitizenScientist
6805,44,15,42.534,TaxiDriver
6805,45,0,0,CitizenScientist
6805,46,0,0,Ckimball
6805,47,3,37,UncleG
6805,48,0,0,NeutronsAreFreeOfCharge
6805,49,0,0,MySensor
6805,50,2,39.158,MySensor
6810,1,1,36.37,MySensor
6810,2,0,0,TestUnit
6810,3,2,17.922,CitizenScientist
6810,4,19,18.288,ASWillhiem
6810,5,0,0,CitizenScientist
6810,6,0,0,MySensor
6810,7,0,0,MySensor
6810,8,0,0,MySensor
6810,9,0,0,MySensor
6810,10,0,0,HSS
6810,11,0,0,RichardFox
6810,12,0,0,CitizenScientist
6810,13,4,14.594,HSS
6810,14,0,0,AS-3
6810,15,4,18.674,CitizenScientist
6810,16,5,19.024,CitizenScientist
6810,17,5,34.754,HiMarkHS
6810,18,0,0,HiMarkHS
6810,19,6,32.97,CitizenScientist
6810,20,0,0,CitizenScientist
6810,21,0,0,CitizenScientist
6810,22,0,0,HSS
6810,23,0,0,XrayLady
6810,24,0,0,CitizenScientist
6810,25,0,0,CitizenScientist
6810,26,9,35,CitizenScientist
6810,27,0,0,CitizenScientist
6810,28,0,0,AS-1
6810,29,0,0,AS-2
6810,30,0,0,PeterLovesCrystals54
6810,31,19,16.5,RadCurieous
6810,32,4,78.328,GermanWrinkler43
6810,33,13,30.718,CitizenScientist
6810,34,0,0,CitizenScientist
6810,35,10,32,HiMarkHS
6810,36,0,0,CitizenScientist
6810,37,6,19.438,Bob
6810,38,15,48.752,ProfessorSievert
6810,39,16,43.21,CitizenScientist
6810,40,16,34.182,MutantX
6810,41,16,37.312,CitizenScientist
6810,42,18,50.018,AlwaysGlowing
6810,43,19,34.542,CitizenScientist
6810,44,15,41.518,TaxiDriver
6810,45,0,0,CitizenScientist
6810,46,0,0,Ckimball
6810,47,3,37,UncleG
6810,48,0,0,NeutronsAreFreeOfCharge
6810,49,0,0,MySensor
6810,50,2,38.854,MySensor
6815,1,1,36.37,MySensor
6815,2,0,0,TestUnit
6815,3,2,14.77,CitizenScientist
6815,4,19,18.894,ASWillhiem
6815,5,0,0,CitizenScientist
6815,6,0,0,MySensor
6815,7,0,0,MySensor
6815,8,0,0,MySensor
6815,9,0,0,MySensor
6815,10,0,0,HSS
6815,11,0,0,RichardFox
6815,12,0,0,CitizenScientist
6815,13,4,13.966,HSS
6815,14,0,0,AS-3
6815,15,4,18.106,CitizenScientist
6815,16,5,17.388,CitizenScientist
6815,17,5,46.564,HiMarkHS
6815,18,0,0,HiMarkHS
6815,19,6,25.014,CitizenScientist
6815,20,0,0,CitizenScientist
6815,21,0,0,CitizenScientist
6815,22,0,0,HSS
6815,23,0,0,XrayLady
6815,24,0,0,CitizenScientist
6815,25,0,0,CitizenScientist
6815,26,9,35,CitizenScientist
6815,27,0,0,CitizenScientist
6815,28,0,0,AS-1
6815,29,0,0,AS-2
6815,30,0,0,PeterLovesCrystals54
6815,31,19,17.344,RadCurieous
6815,32,4,85.918,GermanWrinkler43
6815,33,13,28.384,CitizenScientist
6815,34,0,0,CitizenScientist
6815,35,10,32,HiMarkHS
6815,36,0,0,CitizenScientist
6815,37,6,41.802,Bob
6815,38,15,41.688,ProfessorSievert
6815,39,16,41.9,CitizenScientist
6815,40,16,35.228,MutantX
6815,41,16,35.138,CitizenScientist
6815,42,18,52.736,AlwaysGlowing
6815,43,19,35.824,CitizenScientist
6815,44,15,43.68,TaxiDriver
6815,45,0,0,CitizenScientist
6815,46,0,0,Ckimball
6815,47,3,37,UncleG
6815,48,0,0,NeutronsAreFreeOfCharge
6815,49,0,0,MySensor
6815,50,2,38.308,MySensor
6820,1,1,36.37,MySensor
6820,2,0,0,TestUnit
6820,3,2,16.3,CitizenScientist
6820,4,19,16.212,ASWillhiem
6820,5,0,0,CitizenScientist
6820,6,0,0,MySensor
6820,7,0,0,MySensor
6820,8,0,0,MySensor
6820,9,0,0,MySensor
6820,10,0,0,HSS
6820,11,0,0,RichardFox
6820,12,0,0,CitizenScientist
6820,13,4,11.554,HSS
6820,14,0,0,AS-3
6820,15,4,17.352,CitizenScientist
6820,16,5,18.818,CitizenScientist
6820,17,5,33.088,HiMarkHS
6820,18,0,0,HiMarkHS
6820,19,6,24.16,CitizenScientist
6820,20,0,0,CitizenScientist
6820,21,0,0,CitizenScientist
6820,22,0,0,HSS
6820,23,0,0,XrayLady
6820,24,0,0,CitizenScientist
6820,25,0,0,CitizenScientist
6820,26,9,35,CitizenScientist
6820,27,0,0,CitizenScientist
6820,28,0,0,AS-1
6820,29,0,0,AS-2
6820,30,0,0,PeterLovesCrystals54
6820,31,19,17.718,RadCurieous
6820,32,4,86.642,GermanWrinkler43
6820,33,13,31.518,CitizenScientist
6820,34,0,0,CitizenScientist
6820,35,10,32,HiMarkHS
6820,36,0,0,CitizenScientist
6820,37,2,43.246,Bob
6820,38,15,42.79,ProfessorSievert
6820,39,16,43.53,CitizenScientist
6820,40,16,35.326,MutantX
6820,41,16,37.538,CitizenScientist
6820,42,18,52.186,AlwaysGlowing
6820,43,19,36.566,CitizenScientist
6820,44,15,43.788,TaxiDriver
6820,45,0,0,CitizenScientist
6820,46,0,0,Ckimball
6820,47,3,37,UncleG
6820,48,0,0,NeutronsAreFreeOfCharge
6820,49,0,0,MySensor
6820,50,2,39.078,MySensor
6825,1,1,36.37,MySensor
6825,2,0,0,TestUnit
6825,3,2,19.264,CitizenScientist
6825,4,19,17.544,ASWillhiem
6825,5,0,0,CitizenScientist
6825,6,0,0,MySensor
6825,7,0,0,MySensor
6825,8,0,0,MySensor
6825,9,0,0,MySensor
6825,10,0,0,HSS
6825,11,0,0,RichardFox
6825,12,0,0,CitizenScientist
6825,13,4,13.356,HSS
6825,14,0,0,AS-3
6825,15,4,29.714,CitizenScientist
6825,16,5,20.18,CitizenScientist
6825,17,5,33.824,HiMarkHS
6825,18,0,0,HiMarkHS
6825,19,6,23.894,CitizenScientist
6825,20,0,0,CitizenScientist
6825,21,0,0,CitizenScientist
6825,22,0,0,HSS
6825,23,0,0,XrayLady
6825,24,0,0,CitizenScientist
6825,25,0,0,CitizenScientist
6825,26,9,35,CitizenScientist
6825,27,0,0,CitizenScientist
6825,28,0,0,AS-1
6825,29,0,0,AS-2
6825,30,0,0,PeterLovesCrystals54
6825,31,19,17.816,RadCurieous
6825,32,4,75.598,GermanWrinkler43
6825,33,13,26.738,CitizenScientist
6825,34,0,0,CitizenScientist
6825,35,10,32,HiMarkHS
6825,36,0,0,CitizenScientist
6825,37,2,39.026,Bob
6825,38,15,43.428,ProfessorSievert
6825,39,16,43.49,CitizenScientist
6825,40,16,34.598,MutantX
6825,41,16,36.812,CitizenScientist
6825,42,18,48.998,AlwaysGlowing
6825,43,19,37.646,CitizenScientist
6825,44,15,42.978,TaxiDriver
6825,45,0,0,CitizenScientist
6825,46,0,0,Ckimball
6825,47,3,37,UncleG
6825,48,0,0,NeutronsAreFreeOfCharge
6825,49,0,0,MySensor
6825,50,2,39.274,MySensor
6830,1,1,36.37,MySensor
6830,2,0,0,TestUnit
6830,3,2,17.626,CitizenScientist
6830,4,19,17.512,ASWillhiem
6830,5,0,0,CitizenScientist
6830,6,0,0,MySensor
6830,7,0,0,MySensor
6830,8,0,0,MySensor
6830,9,0,0,MySensor
6830,10,0,0,HSS
6830,11,0,0,RichardFox
6830,12,0,0,CitizenScientist
6830,13,4,15.206,HSS
6830,14,0,0,AS-3
6830,15,4,18.122,CitizenScientist
6830,16,5,18.38,CitizenScientist
6830,17,5,35.628,HiMarkHS
6830,18,0,0,HiMarkHS
6830,19,6,24.774,CitizenScientist
6830,20,0,0,CitizenScientist
6830,21,0,0,CitizenScientist
6830,22,0,0,HSS
6830,23,0,0,XrayLady
6830,24,0,0,CitizenScientist
6830,25,0,0,CitizenScientist
6830,26,9,35,CitizenScientist
6830,27,0,0,CitizenScientist
6830,28,0,0,AS-1
6830,29,0,0,AS-2
6830,30,0,0,PeterLovesCrystals54
6830,31,19,16.452,RadCurieous
6830,32,4,72.384,GermanWrinkler43
6830,33,13,31.22,CitizenScientist
6830,34,0,0,CitizenScientist
6830,35,10,32,HiMarkHS
6830,36,0,0,CitizenScientist
6830,37,2,42.938,Bob
6830,38,15,41.518,ProfessorSievert
6830,39,16,45.012,CitizenScientist
6830,40,16,32.984,MutantX
6830,41,16,47.628,CitizenScientist
6830,42,18,48.562,AlwaysGlowing
6830,43,19,35.864,CitizenScientist
6830,44,15,41.038,TaxiDriver
6830,45,0,0,CitizenScientist
6830,46,0,0,Ckimball
6830,47,3,37,UncleG
6830,48,0,0,NeutronsAreFreeOfCharge
6830,49,0,0,MySensor
6830,50,2,37.458,MySensor
6835,1,1,36.37,MySensor
6835,2,0,0,TestUnit
6835,3,2,17.706,CitizenScientist
6835,4,19,16.986,ASWillhiem
6835,5,0,0,CitizenScientist
6835,6,0,0,MySensor
6835,7,0,0,MySensor
6835,8,0,0,MySensor
6835,9,0,0,MySensor
6835,10,0,0,HSS
6835,11,0,0,RichardFox
6835,12,0,0,CitizenScientist
6835,13,4,14.04,HSS
6835,14,0,0,AS-3
6835,15,4,18.256,CitizenScientist
6835,16,5,17.844,CitizenScientist
6835,17,5,33.056,HiMarkHS
6835,18,0,0,HiMarkHS
6835,19,6,26.98,CitizenScientist
6835,20,0,0,CitizenScientist
6835,21,0,0,CitizenScientist
6835,22,0,0,HSS
6835,23,0,0,XrayLady
6835,24,0,0,CitizenScientist
6835,25,0,0,CitizenScientist
6835,26,9,35,CitizenScientist
6835,27,0,0,CitizenScientist
6835,28,0,0,AS-1
6835,29,0,0,AS-2
6835,30,0,0,PeterLovesCrystals54
6835,31,19,17.816,RadCurieous
6835,32,4,76.776,GermanWrinkler43
6835,33,13,29.872,CitizenScientist
6835,34,0,0,CitizenScientist
6835,35,10,32,HiMarkHS
6835,36,0,0,CitizenScientist
6835,37,2,42.852,Bob
6835,38,15,44.81,ProfessorSievert
6835,39,16,42.386,CitizenScientist
6835,40,16,31.724,MutantX
6835,41,16,36.69,CitizenScientist
6835,42,18,48.058,AlwaysGlowing
6835,43,19,34.462,CitizenScientist
6835,44,15,41.06,TaxiDriver
6835,45,0,0,CitizenScientist
6835,46,0,0,Ckimball
6835,47,3,37,UncleG
6835,48,0,0,NeutronsAreFreeOfCharge
6835,49,0,0,MySensor
6835,50,2,37.726,MySensor
6840,1,1,36.37,MySensor
6840,2,0,0,TestUnit
6840,3,2,16.668,CitizenScientist
6840,4,19,16.012,ASWillhiem
6840,5,0,0,CitizenScientist
6840,6,0,0,MySensor
6840,7,0,0,MySensor
6840,8,0,0,MySensor
6840,9,0,0,MySensor
6840,10,0,0,HSS
6840,11,0,0,RichardFox
6840,12,0,0,CitizenScientist
6840,13,4,13.948,HSS
6840,14,0,0,AS-3
6840,15,4,16.448,CitizenScientist
6840,16,5,17.408,CitizenScientist
6840,17,5,36.08,HiMarkHS
6840,18,0,0,HiMarkHS
6840,19,6,25.468,CitizenScientist
6840,20,0,0,CitizenScientist
6840,21,0,0,CitizenScientist
6840,22,0,0,HSS
6840,23,0,0,XrayLady
6840,24,0,0,CitizenScientist
6840,25,0,0,CitizenScientist
6840,26,9,35,CitizenScientist
6840,27,0,0,CitizenScientist
6840,28,0,0,AS-1
6840,29,0,0,AS-2
6840,30,0,0,PeterLovesCrystals54
6840,31,19,18.242,RadCurieous
6840,32,4,75.322,GermanWrinkler43
6840,33,13,28.698,CitizenScientist
6840,34,0,0,CitizenScientist
6840,35,10,32,HiMarkHS
6840,36,0,0,CitizenScientist
6840,37,2,39.564,Bob
6840,38,15,42.61,ProfessorSievert
6840,39,16,44.15,CitizenScientist
6840,40,16,33.062,MutantX
6840,41,16,37.444,CitizenScientist
6840,42,18,53.724,AlwaysGlowing
