time,location,account,cluster,word
2020-04-09 14:59:00,Weston,BusyLightMichael,quake,earthquake
2020-04-09 15:00:00,East Parton,DarkCocoCouch1950,shelter,shelter
2020-04-09 15:00:00,<Location with-held due to contract>,Hanscom,transport,transportation
2020-04-09 15:00:00,<Location with-held due to contract>,Hanscom,shelter,shelter
2020-04-09 15:00:00,Chapparal,WatchesTimothy_LangfordWhale,quake,earthquake
2020-04-09 15:01:00,Scenic Vista,FuriousCouchSergio_Cauffman,shelter,shelter
2020-04-09 15:01:00,Scenic Vista,DarkLBanana,power,electricity
2020-04-09 15:01:00,Scenic Vista,DarkLBanana,water,water
2020-04-09 15:01:00,Northwest,K64Fieldson,power,power
2020-04-09 15:02:00,Weston,Katrina_EspinozaCat1984,gas,gas
2020-04-09 15:02:00,Weston,LydiaFastGarcia,transport,transportation
2020-04-09 15:02:00,Weston,LydiaFastGarcia,shelter,shelter
2020-04-09 15:02:00,West Parton,GuapoLBanana93,water,water
2020-04-09 15:02:00,West Parton,GuapoLBanana93,food,food
2020-04-09 15:02:00,Oak Willow,Cleo_RolfHorse22,power,power
2020-04-09 15:02:00,Cheddarford,Carl_RobinsonDog2002,gas,gas
2020-04-09 15:03:00,Oak Willow,LazyCouchFrazier,shelter,shelter
2020-04-09 15:03:00,Downtown,DOT-StHimark,transport,bridge
2020-04-09 15:03:00,Downtown,DOT-StHimark,transport,bridge
2020-04-09 15:03:00,Northwest,CuriousHouseAnne,transport,transportation
2020-04-09 15:03:00,Northwest,CuriousHouseAnne,shelter,shelter
2020-04-09 15:03:00,Downtown,DOT-StHimark,transport,highway
2020-04-09 15:03:00,Downtown,DOT-StHimark,transport,bridge
2020-04-09 15:03:00,Downtown,DOT-StHimark,transport,bridge
2020-04-09 15:03:00,Downtown,DOT-StHimark,transport,bridge
2020-04-09 15:04:00,Southwest,FearsEmiliaWhale,water,water
2020-04-09 15:04:00,Southwest,FearsEmiliaWhale,food,food
2020-04-09 15:04:00,Northwest,Mary5Taylor,quake,earthquake
2020-04-09 15:04:00,Weston,JonCuriousO,shelter,shelter
2020-04-09 15:05:00,Old Town,JerryCandidB,water,water
2020-04-09 15:05:00,Old Town,JerryCandidB,food,food
2020-04-09 15:05:00,Cheddarford,JohnWhale98,quake,quiver
2020-04-09 15:06:00,Southwest,FamousWHouse,quake,tremble
2020-04-09 15:06:00,Old Town,MazieLion85,quake,earthquake
2020-04-09 15:06:00,Cheddarford,LazyMPlate,quake,tremble
2020-04-09 15:06:00,West Parton,Richard2013L,quake,shudder
2020-04-09 15:06:00,Broadview,SmartFBowl12,quake,earthquake
2020-04-09 15:06:00,Northwest,Jeffrey85Ashby,shelter,shelter
2020-04-09 15:06:00,Cheddarford,Richard66,quake,wobble
2020-04-09 15:07:00,Northwest,ObnoxiousMCouch1965,quake,vibrate
2020-04-09 15:07:00,Southwest,DarkCPlate1980,shelter,shelter
2020-04-09 15:07:00,Weston,DarkKBread18,water,water
2020-04-09 15:07:00,Weston,DarkKBread18,food,food
2020-04-09 15:07:00,Weston,FastBarthelIcecream,quake,quake
2020-04-09 15:07:00,Weston,BerrierHorse80,power,power
2020-04-09 15:07:00,Palace Hills,Bruce_GuidottiFish1982,shelter,shelter
2020-04-09 15:07:00,West Parton,GuapoCouchAnna_Brown,quake,disaster
2020-04-09 15:07:00,West Parton,GuapoCouchAnna_Brown,shelter,shelter
2020-04-09 15:08:00,Broadview,LovesMarcusCat,power,power
2020-04-09 15:08:00,Terrapin Springs,LazyDenisePlate,quake,vibrate
2020-04-09 15:08:00,Weston,LockhartBear1968,quake,shake
2020-04-09 15:08:00,Oak Willow,LovesWoodWhale,quake,wobble
2020-04-09 15:08:00,Southton,TallSouthwardCandy30,quake,shudder
2020-04-09 15:08:00,Southton,DarkJohnsonCar,shelter,shelter
2020-04-09 15:09:00,Broadview,WillieFleetMoore,medical,ambulance
2020-04-09 15:09:00,Broadview,WillieFleetMoore,transport,bridge
2020-04-09 15:09:00,Terrapin Springs,SmartArleneCouch,quake,shake
2020-04-09 15:09:00,Terrapin Springs,AttentativeDayHouse93,transport,bridge
2020-04-09 15:09:00,West Parton,CandidMCouch43,quake,shake
2020-04-09 15:09:00,Safe Town,BusyBerniceBowl,food,food
2020-04-09 15:09:00,Safe Town,BusyBerniceBowl,water,water
2020-04-09 15:09:00,Weston,JAttentativeS,quake,vibrate
2020-04-09 15:09:00,Palace Hills,CleverSalibaBowl,quake,shake
2020-04-09 15:10:00,Cheddarford,RickyGuapoT,quake,quake
2020-04-09 15:10:00,Weston,FearsBornOctopus,quake,quake
2020-04-09 15:10:00,Southton,GuapoRBowl,quake,shake
2020-04-09 15:10:00,Terrapin Springs,CuriousChaplinCar,transport,road
2020-04-09 15:10:00,East Parton,SherOctopus1968,quake,quake
2020-04-09 15:10:00,Downtown,CandidLBread,quake,disaster
2020-04-09 15:10:00,Downtown,CandidLBread,shelter,shelter
2020-04-09 15:10:00,Terrapin Springs,Wallace1997,quake,shake
2020-04-09 15:10:00,Broadview,TallLisaBanana,quake,tremble
2020-04-09 15:10:00,Palace Hills,Jonathan_BrownFish89,quake,vibrate
2020-04-09 15:11:00,Pepper Mill,WileyJerniganLight1950,quake,quiver
2020-04-09 15:11:00,Cheddarford,WatchesConnellCat,quake,earthquake
2020-04-09 15:11:00,Cheddarford,TallMarvinCandy,quake,quake
2020-04-09 15:11:00,Southton,LovesRaganBird,quake,quake
2020-04-09 15:11:00,Southwest,HoldsStuartLion,shelter,shelter
2020-04-09 15:11:00,Broadview,WileyBCandy33,transport,road
2020-04-09 15:11:00,Broadview,WileyBCandy33,shelter,shelter
2020-04-09 15:11:00,Chapparal,ChristianCleverL,transport,transportation
2020-04-09 15:11:00,Chapparal,ChristianCleverL,shelter,shelter
2020-04-09 15:11:00,West Parton,June1978S,quake,tremble
2020-04-09 15:11:00,Broadview,SmartThomasHouse,quake,wobble
2020-04-09 15:11:00,Palace Hills,Zachary79Jones,shelter,shelter
2020-04-09 15:12:00,Southton,CaldwellLion1958,quake,shudder
2020-04-09 15:12:00,Weston,FuriousTwiggsCar1987,food,food
2020-04-09 15:12:00,Weston,FuriousTwiggsCar1987,water,water
2020-04-09 15:12:00,Cheddarford,CuriousRBowl,quake,tremble
2020-04-09 15:12:00,West Parton,FearsSilvaBird,quake,shudder
2020-04-09 15:12:00,Weston,FleetLightMichael,medical,die
2020-04-09 15:13:00,Easton,FleetPlateHugh_Figueras,water,water
2020-04-09 15:13:00,Old Town,BusyNHouse,shelter,shelter
2020-04-09 15:13:00,Weston,FearsBornOctopus,quake,quake
2020-04-09 15:13:00,Weston,FearsBornOctopus,quake,earthquake
2020-04-09 15:13:00,West Parton,TallHPlate1983,quake,vibrate
2020-04-09 15:13:00,Downtown,DarkSIcecream,quake,quiver
2020-04-09 15:13:00,Southwest,WatchesSharonLion,quake,vibrate
2020-04-09 15:13:00,Chapparal,CuriousEllenCar,shelter,shelter
2020-04-09 15:13:00,Terrapin Springs,Marshall_Byrne97,quake,shake
2020-04-09 15:13:00,Broadview,CuriousCarCarrie_Sanders,power,power
2020-04-09 15:13:00,Old Town,WileyCouchAlbert_Gibson,rescue,rescue
2020-04-09 15:13:00,Old Town,WileyCouchAlbert_Gibson,quake,rubble
2020-04-09 15:13:00,Terrapin Springs,Ruth1956Washington,food,food
2020-04-09 15:13:00,Terrapin Springs,Ruth1956Washington,water,water
2020-04-09 15:13:00,Cheddarford,LazyMPlate,quake,tremble
2020-04-09 15:14:00,Downtown,Kathy_Miner1986,quake,shudder
2020-04-09 15:14:00,Broadview,R16Walton,quake,quake
2020-04-09 15:14:00,Old Town,TallBananaRobert,quake,shudder
2020-04-09 15:14:00,Southwest,Grant1953Rapp,shelter,shelter
2020-04-09 15:14:00,Terrapin Springs,CuriousECouch,quake,shake
2020-04-09 15:14:00,Pepper Mill,MayerBird3,quake,wobble
2020-04-09 15:14:00,Scenic Vista,FastHousePamela,food,food
2020-04-09 15:14:00,Scenic Vista,FastHousePamela,water,water
2020-04-09 15:14:00,Downtown,Lyford54,quake,quake
2020-04-09 15:14:00,Cheddarford,WileyElliottPlate,quake,shudder
2020-04-09 15:14:00,Northwest,HoldsLaura_MacdonaldCat,transport,transportation
2020-04-09 15:14:00,Northwest,HoldsLaura_MacdonaldCat,shelter,shelter
2020-04-09 15:14:00,Northwest,Spinney49,quake,shudder
2020-04-09 15:14:00,Scenic Vista,TallWBanana,quake,shudder
2020-04-09 15:15:00,Southton,LazyBCouch,food,food
2020-04-09 15:15:00,Southton,LazyBCouch,water,water
2020-04-09 15:15:00,Palace Hills,RacesDouglas_LipseyWhale,quake,vibrate
2020-04-09 15:15:00,Weston,JuanBear1956,quake,earthquake
2020-04-09 15:15:00,Terrapin Springs,FamousIcecreamJulie,shelter,shelter
2020-04-09 15:15:00,Weston,RacesRosalesBird,quake,quiver
2020-04-09 15:15:00,Chapparal,RogerBird79,quake,quiver
2020-04-09 15:15:00,Terrapin Springs,CuriousChaplinCar,quake,wobble
2020-04-09 15:15:00,Palace Hills,HoldsSaadBear,quake,shake
2020-04-09 15:15:00,Weston,FleetRackhamCouch2005,quake,quake
2020-04-09 15:15:00,Weston,NormanCat1959,quake,vibrate
2020-04-09 15:15:00,Easton,TallEIcecream,quake,quake
2020-04-09 15:15:00,Downtown,BessOctopus2011,quake,tremble
2020-04-09 15:16:00,Downtown,TCleverL,quake,quiver
2020-04-09 15:16:00,Northwest,FastIcecreamDupre,water,water
2020-04-09 15:16:00,Northwest,FastIcecreamDupre,food,food
2020-04-09 15:16:00,Downtown,John1970Dyson,transport,transportation
2020-04-09 15:16:00,Downtown,John1970Dyson,shelter,shelter
2020-04-09 15:16:00,Southwest,Nicole1954Labranche,quake,quiver
2020-04-09 15:16:00,Downtown,FuriousTLight,quake,quiver
2020-04-09 15:16:00,Downtown,Walter90P,quake,quake
2020-04-09 15:16:00,Palace Hills,BusyHouseDigna_Weaver,shelter,shelter
2020-04-09 15:16:00,Palace Hills,Robert1952,quake,vibrate
2020-04-09 15:16:00,Southton,FleetCarterLight1986,quake,tremble
2020-04-09 15:16:00,Weston,DarkThomasHouse,quake,wobble
2020-04-09 15:16:00,Southton,CuriousGCandy,quake,tremble
2020-04-09 15:16:00,Palace Hills,Paul1987Gray,water,flood
2020-04-09 15:16:00,Palace Hills,Paul1987Gray,water,sewer
2020-04-09 15:16:00,Downtown,DavidCandidPeck,quake,quiver
2020-04-09 15:17:00,Pepper Mill,J1964Sump,transport,road
2020-04-09 15:17:00,Pepper Mill,J1964Sump,shelter,shelter
2020-04-09 15:17:00,Southton,CleverMBowl,quake,disaster
2020-04-09 15:17:00,Southton,CleverMBowl,shelter,shelter
2020-04-09 15:17:00,Palace Hills,JLazyLeblanc,quake,quake
2020-04-09 15:17:00,Palace Hills,Bernice96,quake,tremble
2020-04-09 15:17:00,Weston,John1959T,quake,wobble
2020-04-09 15:17:00,East Parton,FamousACandy,quake,earthquake
2020-04-09 15:17:00,Palace Hills,BaileyFish75,quake,shake
2020-04-09 15:17:00,Downtown,LovesCarolBear,quake,quake
2020-04-09 15:17:00,Broadview,LazyWBread,food,food
2020-04-09 15:17:00,Broadview,LazyWBread,water,water
2020-04-09 15:17:00,Terrapin Springs,CuriousChaplinCar,shelter,shelter
2020-04-09 15:18:00,Weston,LepardMouse28,quake,shake
2020-04-09 15:18:00,Palace Hills,GomezBird1970,quake,tremble
2020-04-09 15:18:00,Safe Town,JimenezBear1979,quake,wobble
2020-04-09 15:18:00,Broadview,Eugenia1955,quake,wobble
2020-04-09 15:18:00,Weston,FastKBowl,quake,vibrate
2020-04-09 15:18:00,Northwest,Donald1959Llanes,quake,quake
2020-04-09 15:18:00,West Parton,LazyBBowl1988,power,power
2020-04-09 15:18:00,Southwest,GuapoBussmannBanana75,quake,earthquake
2020-04-09 15:19:00,Weston,HoldsFlynnHorse,quake,wobble
2020-04-09 15:19:00,Palace Hills,WileyLBread,quake,earthquake
2020-04-09 15:19:00,Downtown,BusyEHouse1971,quake,earthquake
2020-04-09 15:19:00,Broadview,CandidCouchMary,transport,bridge
2020-04-09 15:19:00,Weston,CleverBowlDavid_Petersen,food,food
2020-04-09 15:19:00,Weston,CleverBowlDavid_Petersen,water,water
2020-04-09 15:19:00,Weston,AlmaAttentativeS,nuclear,nuclear
2020-04-09 15:19:00,Weston,AlmaAttentativeS,power,power
2020-04-09 15:19:00,Weston,HoldsAlvaradoWhale,quake,quiver
2020-04-09 15:19:00,Broadview,WileyBCandy33,quake,quake
2020-04-09 15:19:00,Scenic Vista,FuriousLockhartBowl,quake,vibrate
2020-04-09 15:19:00,Weston,SmartJLight,quake,quiver
2020-04-09 15:19:00,Broadview,FuriousTisdaleCandy,quake,quake
2020-04-09 15:19:00,Cheddarford,CandidBHouse2006,quake,tremble
2020-04-09 15:19:00,Downtown,FamousMIcecream,quake,quiver
2020-04-09 15:19:00,Old Town,J1960Barnes,quake,vibrate
2020-04-09 15:20:00,Northwest,MSmartSeto,shelter,shelter
2020-04-09 15:20:00,East Parton,MableFastLogan,quake,quake
2020-04-09 15:20:00,Cheddarford,WatchesWellsOctopus,quake,tremble
2020-04-09 15:20:00,Southwest,LovesVirginia_PirainoBird,quake,shake
2020-04-09 15:20:00,East Parton,CuriousHCandy,quake,wobble
2020-04-09 15:20:00,Broadview,IreneBird97,quake,shudder
2020-04-09 15:20:00,Oak Willow,Roberts1984,quake,shudder
2020-04-09 15:20:00,Broadview,AttentativeDCar,quake,shudder
2020-04-09 15:20:00,Terrapin Springs,FuriousSundahlIcecream,quake,shudder
2020-04-09 15:20:00,Old Town,TheresaDog1987,quake,earthquake
2020-04-09 15:20:00,Downtown,FastRBread17,quake,vibrate
2020-04-09 15:20:00,Southton,Jessica_VillegasWhale2001,quake,disaster
2020-04-09 15:20:00,Southton,Jessica_VillegasWhale2001,shelter,shelter
2020-04-09 15:21:00,Downtown,Joseph2005Tant,quake,vibrate
2020-04-09 15:21:00,Palace Hills,FuriousTBanana71,quake,tremble
2020-04-09 15:21:00,Terrapin Springs,BusyHouseBrian_Whiteford,quake,shake
2020-04-09 15:21:00,Southwest,Kelly_StewartWhale1986,quake,wobble
2020-04-09 15:21:00,Weston,R11Bustamente,quake,quiver
2020-04-09 15:21:00,Palace Hills,WatchesRoger_GardnerBear,food,food
2020-04-09 15:21:00,Palace Hills,WatchesRoger_GardnerBear,water,water
2020-04-09 15:21:00,Chapparal,MObnoxiousN,quake,vibrate
2020-04-09 15:21:00,Downtown,AldanaLion62,quake,earthquake
2020-04-09 15:22:00,Southton,Gladys46,quake,tremble
2020-04-09 15:22:00,Palace Hills,CBusyEskridge,quake,quiver
2020-04-09 15:22:00,East Parton,BusyECouch,quake,vibrate
2020-04-09 15:22:00,Weston,J93Wronski,power,electricity
2020-04-09 15:22:00,Weston,J93Wronski,water,water
2020-04-09 15:22:00,Palace Hills,CuriousKHouse,quake,quake
2020-04-09 15:22:00,Scenic Vista,J80Dorman,quake,quiver
2020-04-09 15:22:00,Weston,CleverMichealHouse,quake,vibrate
2020-04-09 15:22:00,Cheddarford,Richard66,quake,wobble
2020-04-09 15:22:00,Safe Town,ObnoxiousCandyYvonne,quake,shudder
2020-04-09 15:22:00,Terrapin Springs,LazyAburtoCandy58,quake,vibrate
2020-04-09 15:22:00,East Parton,LazyBreadDavid_Rushing,quake,tremble
2020-04-09 15:22:00,Northwest,EllaLion38,quake,earthquake
2020-04-09 15:23:00,Southton,Jeronimo66,quake,tremble
2020-04-09 15:23:00,Northwest,K64Fieldson,quake,quiver
2020-04-09 15:23:00,Southwest,Grant1953Rapp,rescue,rescue
2020-04-09 15:23:00,Southwest,Grant1953Rapp,quake,rubble
2020-04-09 15:23:00,Downtown,Joseph2005Tant,quake,vibrate
2020-04-09 15:23:00,East Parton,RunsJamesFish,quake,vibrate
2020-04-09 15:23:00,Palace Hills,White1980,quake,quiver
2020-04-09 15:23:00,East Parton,MichelleOctopus1985,quake,quiver
2020-04-09 15:24:00,Easton,CuriousDonaldsonBanana1954,power,power
2020-04-09 15:24:00,Northwest,RobertCat2,power,power
2020-04-09 15:24:00,East Parton,DarkBananaJoann,quake,shudder
2020-04-09 15:24:00,Palace Hills,CBusyEskridge,quake,quiver
2020-04-09 15:24:00,Weston,CuriousEBread,quake,quiver
2020-04-09 15:24:00,Downtown,AttentativeBluntIcecream31,rescue,rescue
2020-04-09 15:24:00,Downtown,AttentativeBluntIcecream31,quake,rubble
2020-04-09 15:24:00,Northwest,CandidCarHarvey,quake,tremble
2020-04-09 15:24:00,Southton,Shaffer2004,quake,quiver
2020-04-09 15:24:00,Southton,LovesKeithWhale,transport,bridge
2020-04-09 15:24:00,Southton,WatchesLynn_JohnsLion,quake,earthquake
2020-04-09 15:24:00,Cheddarford,Mary_Price1976,quake,shake
2020-04-09 15:24:00,Downtown,FamousMIcecream34,quake,vibrate
2020-04-09 15:24:00,Safe Town,William1974F,food,food
2020-04-09 15:24:00,Safe Town,William1974F,water,water
2020-04-09 15:25:00,Palace Hills,LovesAlbert_McmillinBear,rescue,rescue
2020-04-09 15:25:00,Palace Hills,LovesAlbert_McmillinBear,quake,rubble
2020-04-09 15:25:00,Southwest,RacesTeresa_SnyderFish,quake,quiver
2020-04-09 15:25:00,Weston,FearsGudrunLion,quake,shudder
2020-04-09 15:25:00,Weston,Shannon_Black1953,quake,tremble
2020-04-09 15:25:00,Terrapin Springs,TallMillsBread,quake,shake
2020-04-09 15:25:00,Southton,WalterBear25,quake,wobble
2020-04-09 15:25:00,Southton,WileyCCar,quake,shake
2020-04-09 15:25:00,Safe Town,Bernice_Creed14,transport,bridge
2020-04-09 15:25:00,Southton,JaniceObnoxiousGoldberg,quake,shake
2020-04-09 15:25:00,Cheddarford,Irma2002Yang,quake,wobble
2020-04-09 15:25:00,Downtown,LazyWHouse,water,water
2020-04-09 15:25:00,Downtown,LazyWHouse,food,food
2020-04-09 15:26:00,Palace Hills,HoldsJoshuaWhale,quake,shake
2020-04-09 15:26:00,Southton,FamousBananaLeo,quake,quake
2020-04-09 15:26:00,Southton,Alden1965B,quake,wobble
2020-04-09 15:26:00,East Parton,AttentativeBananaGentry,quake,quiver
2020-04-09 15:26:00,Downtown,CandidFredLight,transport,bridge
2020-04-09 15:26:00,Downtown,FastCandyPatricia_Schilling,quake,tremble
2020-04-09 15:26:00,Old Town,TallMosleyBread,transport,road
2020-04-09 15:26:00,Old Town,TallMosleyBread,shelter,shelter
2020-04-09 15:26:00,Weston,Brenda_BrownCat1985,quake,shake
2020-04-09 15:26:00,Broadview,JoanFamousBland,quake,vibrate
2020-04-09 15:27:00,Terrapin Springs,BillyHorse91,quake,tremble
2020-04-09 15:27:00,Downtown,PWileyTune,quake,quake
2020-04-09 15:27:00,Easton,CuriousBananaBrent,power,power
2020-04-09 15:27:00,Downtown,FleetSBread,quake,shake
2020-04-09 15:27:00,Terrapin Springs,LovesLoisOctopus,quake,earthquake
2020-04-09 15:27:00,Southton,P61Howard,quake,wobble
2020-04-09 15:27:00,Scenic Vista,CleverBBanana,quake,quiver
2020-04-09 15:27:00,West Parton,CandidSBowl72,food,food
2020-04-09 15:27:00,West Parton,CandidSBowl72,water,water
2020-04-09 15:27:00,Southwest,Jose32Francis,transport,bridge
2020-04-09 15:27:00,Northwest,K64Fieldson,transport,road
2020-04-09 15:27:00,Northwest,K64Fieldson,shelter,shelter
2020-04-09 15:27:00,Downtown,CleverBruceLight,rescue,rescue
2020-04-09 15:27:00,Downtown,CleverBruceLight,quake,rubble
2020-04-09 15:27:00,Southwest,JudyLion21,quake,shudder
2020-04-09 15:27:00,Downtown,FastCarolynBanana,quake,tremble
2020-04-09 15:27:00,Southwest,SmartLarsonBowl1953,quake,shudder
2020-04-09 15:27:00,Cheddarford,WatchesPhippsHorse,quake,earthquake
2020-04-09 15:27:00,Southton,Helen2017Martin,quake,quiver
2020-04-09 15:28:00,Northwest,SCandidHanes,quake,tremble
2020-04-09 15:28:00,Palace Hills,Sylvester_Rauf2015,quake,vibrate
2020-04-09 15:28:00,Cheddarford,FamousRalphPlate,quake,quake
2020-04-09 15:28:00,Northwest,Nancy_Brown7,quake,tremble
2020-04-09 15:28:00,Downtown,FuriousCBowl1952,quake,earthquake
2020-04-09 15:28:00,Weston,FastFonteCar2010,water,water
2020-04-09 15:28:00,Weston,FastFonteCar2010,food,food
2020-04-09 15:28:00,Terrapin Springs,FastRBread,quake,quiver
2020-04-09 15:28:00,Terrapin Springs,FuriousWCouch1974,quake,quiver
2020-04-09 15:28:00,Palace Hills,Johnson57,quake,quake
2020-04-09 15:28:00,Oak Willow,HoldsBoesOctopus,quake,shudder
2020-04-09 15:28:00,Northwest,CuriousSollarsBowl,quake,vibrate
2020-04-09 15:28:00,Northwest,FearsGuzmanOctopus,quake,quiver
2020-04-09 15:29:00,Chapparal,ObnoxiousCandyMiller,power,power
2020-04-09 15:29:00,East Parton,Paul_Atkinson29,shelter,shelter
2020-04-09 15:29:00,Southton,MichaelHorse39,quake,shudder
2020-04-09 15:29:00,West Parton,CleverGatesIcecream,quake,quiver
2020-04-09 15:29:00,Northwest,DarkHouseWhite,food,food
2020-04-09 15:29:00,Northwest,DarkHouseWhite,water,water
2020-04-09 15:29:00,Downtown,TaliaLion1988,quake,quake
2020-04-09 15:29:00,Southwest,WileyCPlate,quake,earthquake
2020-04-09 15:29:00,Chapparal,ObnoxiousEicherBanana,quake,quiver
2020-04-09 15:29:00,East Parton,FastHouseGonzales,quake,quake
2020-04-09 15:29:00,Broadview,M24Verne,quake,disaster
2020-04-09 15:29:00,Broadview,M24Verne,shelter,shelter
2020-04-09 15:29:00,Downtown,SFamousM,quake,shake
2020-04-09 15:29:00,Southwest,FleetBBowl,quake,vibrate
2020-04-09 15:29:00,Broadview,FamousBroadwayLight,quake,tremble
2020-04-09 15:29:00,Southton,WilliamsWhale27,quake,vibrate
2020-04-09 15:29:00,Southton,Shawn63Modlin,quake,vibrate
2020-04-09 15:29:00,Northwest,LazyIveyBread,quake,quake
2020-04-09 15:30:00,Weston,LazyEBread,water,water
2020-04-09 15:30:00,Weston,LazyEBread,food,food
2020-04-09 15:30:00,Southton,FuriousHBowl,quake,shake
2020-04-09 15:30:00,Northwest,Robert_Miller33,rescue,rescue
2020-04-09 15:30:00,Northwest,Robert_Miller33,quake,rubble
2020-04-09 15:30:00,East Parton,AprilFamousApolo,quake,tremble
2020-04-09 15:30:00,Broadview,KimberlyFleetWillis,quake,quake
2020-04-09 15:30:00,Oak Willow,ReginaBusyL,food,food
2020-04-09 15:30:00,Oak Willow,ReginaBusyL,water,water
2020-04-09 15:30:00,Chapparal,Fleming2008,quake,tremble
2020-04-09 15:30:00,Scenic Vista,FearsLivermoreMouse,quake,vibrate
2020-04-09 15:31:00,Palace Hills,FamousBowlPatricia,quake,vibrate
2020-04-09 15:31:00,Cheddarford,LazyBradfordBanana1976,quake,tremble
2020-04-09 15:31:00,Southton,CleverGaryBanana,shelter,shelter
2020-04-09 15:31:00,Weston,LovesJeffreyLion,quake,shudder
2020-04-09 15:31:00,Safe Town,VirginaCleverB,quake,wobble
2020-04-09 15:31:00,Southton,Evelyn_DavisFish75,quake,quake
2020-04-09 15:31:00,Downtown,KramerLion81,quake,wobble
2020-04-09 15:31:00,Weston,FamousBLight2000,shelter,shelter
2020-04-09 15:31:00,Northwest,GuapoReynoldsBanana,quake,shudder
2020-04-09 15:31:00,Cheddarford,SmartAndersonHouse,food,food
2020-04-09 15:31:00,Cheddarford,SmartAndersonHouse,water,water
2020-04-09 15:31:00,Cheddarford,CleverOliverHouse50,quake,earthquake
2020-04-09 15:32:00,Southwest,Grant1953Rapp,food,food
2020-04-09 15:32:00,Southwest,Grant1953Rapp,water,water
2020-04-09 15:32:00,Downtown,Andrea_RaglandBear1960,rescue,rescue
2020-04-09 15:32:00,Downtown,Andrea_RaglandBear1960,quake,rubble
2020-04-09 15:32:00,Weston,SmartJBowl,quake,tremble
2020-04-09 15:32:00,Palace Hills,Sylvester_Rauf2015,transport,highway
2020-04-09 15:32:00,Downtown,AttentativeBananaAlpers,quake,shudder
2020-04-09 15:32:00,Southton,AttentativeKPlate2005,quake,earthquake
2020-04-09 15:33:00,Northwest,FuriousBurnhamBread2014,shelter,shelter
2020-04-09 15:33:00,Weston,RunsDarleneCat,food,food
2020-04-09 15:33:00,Terrapin Springs,FuriousRLight,quake,earthquake
2020-04-09 15:33:00,Downtown,FuriousCBowl1952,quake,vibrate
2020-04-09 15:33:00,Terrapin Springs,Agnes1997,quake,wobble
2020-04-09 15:34:00,Palace Hills,Rachel1980Mozingo,quake,quake
2020-04-09 15:34:00,Broadview,Rochelle1997,quake,shake
2020-04-09 15:34:00,Terrapin Springs,WileyMcwilliamsHouse,quake,tremble
2020-04-09 15:34:00,Cheddarford,JohnFuriousH,quake,quake
2020-04-09 15:34:00,Pepper Mill,Alyssa52Helton,transport,highway
2020-04-09 15:34:00,Terrapin Springs,SmithBear68,quake,quake
2020-04-09 15:34:00,Palace Hills,Janice1963,quake,vibrate
2020-04-09 15:34:00,Weston,SmartJBowl,quake,shake
2020-04-09 15:34:00,Southton,CleverCBanana,quake,earthquake
2020-04-09 15:34:00,Southton,CuriousBananaWilliam_Youngman,quake,shudder
2020-04-09 15:34:00,Southwest,CleverJamesCandy92,quake,quake
2020-04-09 15:34:00,Weston,Plante81,quake,shake
2020-04-09 15:34:00,Cheddarford,SmartRCouch,quake,quake
2020-04-09 15:34:00,Cheddarford,FamousCronePlate,food,food
2020-04-09 15:34:00,Cheddarford,FamousCronePlate,water,water
2020-04-09 15:34:00,Weston,Manuel_OrrLion64,quake,tremble
2020-04-09 15:34:00,Weston,SmartJLight,quake,vibrate
2020-04-09 15:35:00,Terrapin Springs,EricFastH,quake,quake
2020-04-09 15:35:00,Chapparal,Fleming2008,quake,shake
2020-04-09 15:35:00,Weston,RobinsonBear1980,shelter,shelter
2020-04-09 15:35:00,Southton,MarcosSmartG,quake,vibrate
2020-04-09 15:35:00,Safe Town,FamousBenningtonLight56,quake,shake
2020-04-09 15:35:00,Terrapin Springs,ECleverF,quake,wobble
2020-04-09 15:35:00,Downtown,FearsSusanCat,quake,shake
2020-04-09 15:35:00,Downtown,AldanaLion62,food,food
2020-04-09 15:35:00,Downtown,AldanaLion62,water,water
2020-04-09 15:35:00,Southwest,CleverCouchKimberly,quake,shudder
2020-04-09 15:35:00,Downtown,AttentativePBread32,quake,tremble
2020-04-09 15:35:00,Scenic Vista,HerschelCat94,quake,quake
2020-04-09 15:36:00,Safe Town,RobertsBear94,quake,wobble
2020-04-09 15:36:00,Southwest,TheresaGuapoO,quake,shudder
2020-04-09 15:36:00,Broadview,SmartDCandy,transport,road
2020-04-09 15:36:00,Palace Hills,HoldsJoshuaWhale,quake,shudder
2020-04-09 15:36:00,Weston,Brenda97,transport,bridge
2020-04-09 15:36:00,Scenic Vista,Denise2018S,quake,shake
2020-04-09 15:36:00,Palace Hills,L93Schneider,quake,wobble
2020-04-09 15:36:00,Downtown,FleetMeghanBanana,medical,die
2020-04-09 15:36:00,Downtown,Barbra94Creech,quake,earthquake
2020-04-09 15:36:00,East Parton,WatchesCharlesLion,quake,shake
2020-04-09 15:36:00,Weston,WatchesKathleenCat,transport,road
2020-04-09 15:36:00,Weston,WatchesKathleenCat,shelter,shelter
2020-04-09 15:36:00,Southton,CandidJenkinsHouse,transport,bridge
2020-04-09 15:37:00,Southton,CleverCBanana,quake,shake
2020-04-09 15:37:00,Downtown,CuriousKBread,transport,bridge
2020-04-09 15:37:00,Oak Willow,HolquinFish53,quake,quake
2020-04-09 15:37:00,Southwest,SmartLarsonBowl1953,quake,quake
2020-04-09 15:37:00,Broadview,WileyWadeBread,quake,vibrate
