time,location,account,cluster,word
5295,5,FearsEarlBird,quake,quake
5296,11,FearsShumakerBear,quake,tremble
5296,5,GuapoMcneelyCandy,transport,transportation
5296,5,GuapoMcneelyCandy,shelter,shelter
5297,16,CleverScottIcecream,power,power
5297,9,TallEllisonBanana71,gas,gas
5297,5,DarkBreadEunice_Smith,quake,vibrate
5297,15,MaresFish90,quake,vibrate
5298,16,JeremiahCuriousR,gas,gas
5298,16,Dantzler1986,quake,earthquake
5299,16,NaefBird51,quake,earthquake
5300,1,CuriousThomasBowl,quake,quiver
5300,1,DarkHeatherLight,quake,shudder
5300,12,LazyWilliamsCar7,transport,road
5300,3,CuriousCouchCarolina,quake,vibrate
5301,15,DFuriousS,medical,die
5301,9,WileyTBanana95,quake,shudder
5302,17,GuapoBBread,food,food
5302,17,GuapoBBread,water,water
5302,6,LazyLightRobert_Conover,water,water
5302,2,LazyJoannHouse,quake,shake
5303,4,CleverEastmanLight31,transport,transportation
5303,4,CleverEastmanLight31,shelter,shelter
5303,13,HugheyOctopus38,transport,road
5303,5,Jennifer6Mickle,quake,quake
5303,9,FastPBowl75,volunteer,volunteer
5304,5,CharlesBear85,quake,disaster
5304,5,CharlesBear85,shelter,shelter
5304,11,Susan_JohnsonFish2018,gas,gas
5304,1,WileySHouse,transport,road
5304,1,WileySHouse,shelter,shelter
5304,2,CandidBowlArmando,shelter,shelter
5306,15,Lloyd_Warnke94,quake,shudder
5306,18,AttentativeRBowl,water,flood
5306,18,PamelaObnoxiousMontgomery,quake,quake
5307,1,DarkIcecreamEssie_Clyatt,gas,gas
5308,1,HoldsJustinCat,gas,gas
5309,12,FastLightLang,gas,gas
5310,10,AnnetteBusyLema,quake,quiver
5310,16,EvelynHorse29,quake,wobble
5311,4,Jeff_MitchellFish2001,gas,gas
5312,2,KFastWalser,quake,quiver
5313,2,Peter79Woodruff,water,water
5313,15,EssieFastThomas,quake,shake
5313,2,Danielle_Martinez3,transport,road
5313,5,Sarah_Maloney1957,quake,shake
5314,2,FastMichaelCar,nuclear,nuclear
5314,2,FastMichaelCar,nuclear,nuclear
5314,2,FastMichaelCar,nuclear,nuclear
5314,19,RacesArgentinaLion,quake,rubble
5314,19,SmartCouchChristina,quake,quiver
5314,8,SmartBowlCharlene_Shaw,nuclear,nuclear
5315,8,SmartGroseHouse83,water,water
5315,9,TallMBowl,shelter,shelter
5317,17,ObnoxiousBreadTy_Bell,transport,road
5319,15,M34Gatewood,quake,vibrate
5320,3,RamonaSmartF,quake,quake
5321,19,FuriousHouseAaron_Voss,shelter,shelter
5322,19,AttentativeBananaJoe_Gregory,shelter,shelter
5322,14,LovesBrian_BouwkampCat,shelter,shelter
5325,13,FleetBobbyPlate,quake,vibrate
5326,15,M34Gatewood,nuclear,nuclear
5330,5,CuriousCandyMary_Perla,medical,ambulance
5330,9,Betty2004,shelter,shelter
5330,15,ObnoxiousRIcecream,quake,quake
5331,6,Maultsby79,transport,road
5333,16,BusyDuffyCar2,shelter,shelter
5334,6,Wayne98P,quake,tremble
5334,5,FamousMHouse1968,power,power
5334,15,SmartCandyCrutchfield,quake,vibrate
5335,10,RacesCobbleyCat,quake,shake
5335,15,William31Z,quake,vibrate
5335,15,FamousRCandy,power,power
5336,15,David54A,nuclear,nuclear
5336,15,David54A,power,power
5340,18,BusyGrimBowl,food,food
5340,9,RacesJason_DicaprioMouse,power,power
5341,15,FrankieFish96,shelter,shelter
5341,3,J1960Barnes,quake,wobble
5342,9,WatchesLarkinBear,shelter,shelter
5342,9,CuriousMBanana,power,power
5348,2,LovesWillieCat,transport,road
5349,19,BusyLarryBanana,water,flood
5350,16,Berger30,power,power
5350,9,SmartDavisBanana1978,water,sewer
5350,2,Marion1952R,shelter,shelter
5352,4,RunsJohn_DeleonOctopus,nuclear,nuclear
5353,16,Dantzler1986,transport,road
5354,6,CuriousWhitedIcecream1959,water,flood
5355,14,RunsSerenaBird,transport,road
5357,6,CandidSimmonsBowl1962,transport,road
5359,1,CleverTravisBowl,quake,shudder
5361,9,FleetPecoraBread2010,nuclear,nuclear
5363,13,Jeff_ThomasWhale1950,quake,disaster
5363,13,Jeff_ThomasWhale1950,shelter,shelter
5363,19,WileyCooperBread23,quake,earthquake
5364,11,LoreneLazyLea,water,water
5364,11,HoldsThomasOctopus,power,power
5365,14,FuriousKaneCar,quake,disaster
5365,14,FuriousKaneCar,shelter,shelter
5366,12,KCleverC,shelter,shelter
5367,9,FleetPeaceIcecream,water,water
5367,11,FleetSpeerCouch,power,power
5368,6,TaliaLion1988,power,power
5371,13,LovesMaryBear,food,food
5371,9,FleetTCandy,medical,die
5373,6,CandidFredLight,power,power
5373,6,CandidFredLight,water,water
5373,6,CandidFredLight,nuclear,nuclear
5373,6,CandidFredLight,power,power
5376,2,CandidWidenLight1992,transport,road
5377,16,Linda_Cannon80,medical,ambulance
5381,1,Sarah51Chan,food,food
5383,13,FamousLightAnn_Sanchez,shelter,shelter
5383,6,TallPCouch1979,quake,quake
5384,3,LazyBreadKevin,water,sewer
5385,15,CandidKlinkBowl61,transport,road
5387,15,JoseBusyM,shelter,shelter
5388,13,ObnoxiousStormBowl78,transport,road
5394,1,Bruce_GuidottiFish1982,quake,quiver
5399,6,FearsSusanCat,quake,hazard
5401,16,WileyCCar,water,water
5405,19,WatchesFidlerCat,quake,quake
5405,16,CandidMartinLight19,quake,rubble
5406,2,Kelley2006,shelter,shelter
5407,15,Katrina_EspinozaCat1984,medical,die
5408,16,WileyCCar,power,power
5408,11,LovesCottonLion,quake,earthquake
5409,16,Suzanne_RockwellWhale12,medical,ambulance
5409,19,CandidJanetBanana,transport,road
5411,5,Sergio85D,quake,hazard
5414,15,FastMCandy,transport,road
5415,14,LazyKBanana,shelter,shelter
5416,15,FuriousCandyKaren_Walls,shelter,shelter
5417,1,FastRBowl,quake,tremble
5418,1,Ashley2019Becher,shelter,shelter
5421,15,Earlene30S,shelter,shelter
5422,6,BusyParkBowl5,volunteer,crew
5422,13,Jackson17,shelter,shelter
5423,2,Glenn_Allen6,shelter,shelter
5423,15,Christine23,power,power
5423,16,CandidVillarrealIcecream,transport,road
5426,5,BusyYBanana,medical,die
5427,18,HoldsRuth_WestBear,quake,disaster
5427,18,HoldsRuth_WestBear,shelter,shelter
5428,3,FearsHerbDog,quake,disaster
5428,3,FearsHerbDog,shelter,shelter
5429,6,FastSandersCouch,power,power
5431,9,CandidHCandy,quake,disaster
5431,9,CandidHCandy,shelter,shelter
5432,19,Donald1986C,nuclear,nuclear
5433,12,CuriousHerzogCar,quake,disaster
5433,12,CuriousHerzogCar,shelter,shelter
5434,4,FuriousWillieLight,quake,disaster
5434,4,FuriousWillieLight,shelter,shelter
5435,1,FamousParkerLight,quake,disaster
5435,1,FamousParkerLight,shelter,shelter
5437,11,FastMCar1995,quake,disaster
5437,11,FastMCar1995,shelter,shelter
5437,9,FamousCCouch72,food,food
5439,4,Mary1959Messer,quake,disaster
5439,4,Mary1959Messer,shelter,shelter
5442,8,FleetBowlMark,transport,road
5443,4,CuriousHBowl1955,quake,disaster
5443,4,CuriousHBowl1955,shelter,shelter
5445,3,Claude_Bonita42,quake,disaster
5445,3,Claude_Bonita42,shelter,shelter
5445,6,W25Coates,power,power
5445,6,W25Coates,water,water
5445,6,W25Coates,water,water
5446,15,SmartJLight,power,power
5446,15,SmartJLight,water,water
5446,15,SmartJLight,water,water
5447,15,Katrina_EspinozaCat1984,quake,disaster
5447,15,Katrina_EspinozaCat1984,shelter,shelter
5449,11,FuriousCarJoshua,power,power
5449,11,FuriousCarJoshua,water,water
5449,11,FuriousCarJoshua,water,water
5451,5,CuriousCandyHackney,shelter,shelter
5451,1,Lawary1979,quake,earthquake
5453,8,DarkCCandy,power,power
5453,8,DarkCCandy,water,water
5453,8,DarkCCandy,water,water
5453,1,RacesDouglas_LipseyWhale,quake,shudder
5453,14,ConnieOctopus66,quake,disaster
5453,14,ConnieOctopus66,shelter,shelter
5454,15,GeorgeObnoxiousHarmon,power,power
5454,15,GeorgeObnoxiousHarmon,water,water
5454,15,GeorgeObnoxiousHarmon,water,water
5455,15,TallJBanana,nuclear,nuclear
5455,3,BusyMarshaBowl,power,power
5455,3,BusyMarshaBowl,water,water
5455,3,BusyMarshaBowl,water,water
5457,10,ObnoxiousCandyMiller,quake,disaster
5457,10,ObnoxiousCandyMiller,shelter,shelter
5458,16,CandidPlateDakins,quake,earthquake
5460,0,FastCandyJerry,food,food
5460,0,FastCandyJerry,quake,disaster
5460,0,FastCandyJerry,food,food
5460,9,Denise_DeenFish28,quake,disaster
5460,9,Denise_DeenFish28,shelter,shelter
5461,5,GuapoKCouch,quake,disaster
5461,5,GuapoKCouch,shelter,shelter
5463,6,ObnoxiousRCouch,power,power
5463,6,ObnoxiousRCouch,water,water
5463,6,ObnoxiousRCouch,water,water
5466,5,LazyMCouch,quake,disaster
5466,5,LazyMCouch,shelter,shelter
5467,16,CandidJenkinsHouse,power,power
5467,16,CandidJenkinsHouse,water,water
5467,16,CandidJenkinsHouse,water,water
5468,6,JohnathanWileyRichardson,power,power
5468,6,JohnathanWileyRichardson,water,water
5468,6,JohnathanWileyRichardson,water,water
5470,17,Felipa_StillCat1990,quake,disaster
5470,17,Felipa_StillCat1990,shelter,shelter
5472,15,GuapoRobertoCouch,food,food
5472,15,GuapoRobertoCouch,quake,disaster
5472,15,GuapoRobertoCouch,food,food
5472,6,AttentativeIcecreamOrchard,quake,disaster
5472,6,AttentativeIcecreamOrchard,shelter,shelter
5473,2,AttentativeBananaTiburcio,power,power
5473,2,AttentativeBananaTiburcio,water,water
5473,2,AttentativeBananaTiburcio,water,water
5475,13,Willard_PerkinsHorse2014,quake,tremble
5475,8,CleverBBanana,power,power
5475,8,CleverBBanana,water,water
5475,8,CleverBBanana,water,water
5476,16,BrandieFleetRangel,nuclear,nuclear
5476,8,CleverNPlate89,water,sewer
5478,15,FuriousSchillaciPlate,power,power
5478,15,FuriousSchillaciPlate,water,water
5478,15,FuriousSchillaciPlate,water,water
5479,13,CandidBreadKelly,food,food
5479,13,CandidBreadKelly,quake,disaster
5479,13,CandidBreadKelly,food,food
5479,5,K1972Maynard,quake,earthquake
5479,5,K1972Maynard,water,flood
5479,5,K1972Maynard,quake,disaster
5480,13,Jackson17,power,power
5480,13,Jackson17,water,water
5480,13,Jackson17,water,water
5480,18,Paul_Atkinson29,food,food
5480,18,Paul_Atkinson29,quake,disaster
5480,18,Paul_Atkinson29,food,food
5481,5,FleetBBowl,food,food
5481,5,FleetBBowl,quake,disaster
5481,5,FleetBBowl,food,food
5481,2,DarkHouseWhite,quake,earthquake
5486,1,FearsRossBird,power,power
5486,1,FearsRossBird,water,water
5486,1,FearsRossBird,water,water
5489,2,DarkMadinaCouch,quake,quake
5490,6,DOT-StHimark,transport,bridge
5490,6,DOT-StHimark,transport,highway
5490,6,DOT-StHimark,transport,bridge
5490,6,DOT-StHimark,transport,bridge
5490,6,DOT-StHimark,transport,bridge
5490,6,DOT-StHimark,transport,bridge
5490,1,HogeBear1953,quake,disaster
5490,1,HogeBear1953,shelter,shelter
5490,6,DOT-StHimark,transport,bridge
5490,17,RacesThomas_MooreLion,food,food
5490,17,RacesThomas_MooreLion,quake,disaster
5490,17,RacesThomas_MooreLion,food,food
5491,1,FearsBenjaminMouse,food,food
5491,1,FearsBenjaminMouse,quake,disaster
5491,1,FearsBenjaminMouse,food,food
5492,6,DOT-StHimark,transport,bridge
5492,6,DOT-StHimark,transport,bridge
5492,6,DOT-StHimark,transport,bridge
5492,6,DOT-StHimark,transport,bridge
5492,6,DOT-StHimark,transport,highway
5492,6,DOT-StHimark,transport,bridge
5494,15,Elizabeth_Hatton1970,power,power
5494,15,Elizabeth_Hatton1970,water,water
5494,15,Elizabeth_Hatton1970,water,water
5495,15,FamousRCandy,food,food
5495,15,FamousRCandy,quake,disaster
5495,15,FamousRCandy,food,food
5495,12,FuriousChasityCandy,transport,road
5496,9,Frank1992,power,power
5496,9,Frank1992,water,water
5496,9,Frank1992,water,water
5497,4,RunsFelicitasBird,transport,bridge
5498,17,CuriousJBread,volunteer,crew
5498,2,Tashia1960B,power,power
5500,1,Melissa_Mcnair48,transport,bridge
5500,14,Jeffrey_JamesDog78,power,power
5500,6,RunsMarilynCat,transport,bridge
5500,13,JacquelineObnoxiousP,power,power
5500,13,JacquelineObnoxiousP,water,water
5500,13,JacquelineObnoxiousP,water,water
5501,8,LazyMancusoCandy,transport,bridge
5502,10,SmartIcecreamPein,power,power
5502,6,FamousWatsonIcecream,transport,bridge
5503,9,FamousBroadwayLight,transport,bridge
5504,17,FleetDavidIcecream,power,power
5504,15,FleetMCandy2013,quake,disaster
5504,15,FleetMCandy2013,shelter,shelter
5504,16,Elaine81,transport,bridge
5504,9,Stromme1972,transport,bridge
5505,6,DOT-StHimark,transport,bridge
5505,6,DOT-StHimark,transport,bridge
5505,6,DOT-StHimark,transport,bridge
5505,9,SelmaLion50,quake,quiver
5505,6,DOT-StHimark,transport,bridge
5505,10,GuapoTCouch36,transport,bridge
5505,13,Robert_Marrero56,transport,bridge
5505,11,DarkLBanana,transport,bridge
5505,6,DOT-StHimark,transport,highway
5505,6,DOT-StHimark,transport,bridge
5505,1,Karen50Highsmith,transport,bridge
5506,1,WileyCarJaimes,food,food
5506,1,WileyCarJaimes,quake,disaster
5506,1,WileyCarJaimes,food,food
5506,15,Brooke78,transport,bridge
5507,10,Richard_GrayOctopus9,transport,bridge
5507,15,AmandaGuapoS,transport,bridge
5507,10,GuapoIcecreamBonnie,transport,bridge
5508,15,Beatrice32,transport,bridge
5508,15,Brenda_BrownCat1985,transport,bridge
5508,15,HoldsEdwardMouse,transport,bridge
5508,5,HemmingsenHorse45,transport,bridge
5508,6,Nathaniel_KalmanOctopus82,transport,bridge
5509,3,BlankCat2006,transport,bridge
5509,14,SmartCalvertLight,nuclear,nuclear
5509,16,DonaldSmartSanford,transport,bridge
5510,15,FearsAshleyBear,transport,bridge
5510,1,Vilma44H,transport,bridge
5510,17,CuriousJBread,transport,bridge
5510,16,ReubenSmartJ,food,food
5510,16,ReubenSmartJ,quake,disaster
5510,16,ReubenSmartJ,food,food
5511,1,Sharon94,transport,bridge
5511,10,GFuriousJackson,transport,bridge
5511,12,HoldsFrisbeeWhale,transport,bridge
5511,8,James2001,transport,bridge
5512,4,SmartHouseTrout,transport,bridge
5512,4,GuapoZBread1992,transport,highway
5512,5,Matt_McabeeMouse1984,transport,bridge
5512,8,ObnoxiousDebraIcecream,transport,bridge
5513,1,AttentativeEBanana,quake,vibrate
5513,17,LovesMaryDog,transport,bridge
5513,1,Jerry_Lazo1968,transport,bridge
5514,5,RunsMargo_BiermannHorse,transport,highway
5514,16,JObnoxiousL,transport,bridge
5514,8,LazyMancusoCandy,transport,bridge
5514,14,GregFish7,transport,bridge
5515,13,Callie89C,power,power
5515,1,StaceyBird1980,food,food
5515,1,StaceyBird1980,quake,disaster
5515,1,StaceyBird1980,food,food
5515,19,AttentativeAllenPlate92,transport,bridge
5515,6,RacesAnthony_ShellWhale,transport,road
5516,5,SmithBird1977,transport,bridge
5516,1,WoodCat1968,nuclear,nuclear
5516,1,WoodCat1968,power,power
5516,1,WoodCat1968,water,water
5516,14,J64Heflin,transport,bridge
5516,18,VAttentativeFugate,transport,bridge
5516,13,CuriousMHouse,transport,bridge
5516,6,LucianoBird83,transport,highway
5516,14,FleetDeborahCar,quake,disaster
5516,14,FleetDeborahCar,shelter,shelter
5517,16,JeremiahCuriousR,water,flood
5517,16,JeremiahCuriousR,nuclear,nuclear
5517,5,CharlesBear85,transport,bridge
5517,15,FamousKCouch2007,transport,bridge
5518,10,CleverBreadGilbert,transport,bridge
5518,16,ScottSmartToupin,nuclear,nuclear
5518,16,FastDebaeckePlate65,transport,bridge
5518,15,WatchesMichael_ObrienMouse,transport,bridge
5518,2,SCandidHanes,transport,highway
5519,3,Thompson1965,water,sewage
5519,15,DanielFish19,transport,bridge
5520,2,FuriousTIcecream84,power,power
5521,17,FastBowlLonnie_Cauthen,transport,bridge
5521,16,CleverMBowl,transport,bridge
5521,13,FleetPCar1976,transport,bridge
5521,5,FamousAIcecream1961,transport,bridge
5522,2,AttentativeAngieBanana,power,power
5522,6,BusyCBread32,transport,highway
5522,19,FleetNCouch,nuclear,nuclear
5522,6,JohnathanWileyRichardson,transport,bridge
5522,16,D99Johnson,transport,bridge
5523,16,SharonMouse55,transport,bridge
5523,17,FleetDavidIcecream,transport,bridge
5524,9,Oscar_Williams11,transport,bridge
5524,6,Cheryl_MeeksFish82,power,power
5524,15,RogerHorse1955,transport,bridge
5524,1,CleverScottPlate1964,transport,bridge
5524,19,DanielObnoxiousBest,transport,bridge
5524,3,Foster1995,transport,bridge
5525,16,ACuriousWurzbacher,nuclear,nuclear
5525,19,Cristina48Mcdaniel,transport,highway
5525,16,DarkFreebornIcecream,transport,bridge
5525,2,Karen_LurryBear1987,transport,bridge
5525,15,FuriousTwiggsCar1987,transport,bridge
5525,2,CandidHoltLight,transport,bridge
5526,3,Amanda_Mcgriff89,transport,bridge
5526,1,Theresa_Pugh35,food,food
5526,1,Theresa_Pugh35,quake,disaster
5526,1,Theresa_Pugh35,food,food
5526,16,RacesAndrewMouse,nuclear,nuclear
5526,13,Juan_ValdezBird78,transport,bridge
5526,1,LovesAlbert_McmillinBear,transport,bridge
5527,9,TallIcecreamStephen_Liberty,transport,bridge
5527,11,Greeley32,transport,bridge
5527,15,FuriousCLight,power,power
5527,2,SmartNosekIcecream63,transport,road
5528,5,WileyRCar,transport,bridge
5528,4,AliceFuriousKilcrease,transport,bridge
5528,19,OrtizMouse82,transport,bridge
5529,16,RacesMurachBear,transport,bridge
5529,16,FastBreadJessica,transport,bridge
5529,1,Paul1987Gray,transport,bridge
5529,15,FamousMistrotCouch82,transport,bridge
5529,6,KnightLion1957,transport,highway
5530,5,AttentativeRobertBanana,transport,highway
5530,19,CandidMatherlyCandy1995,transport,bridge
5530,5,ObnoxiousLightBunker,transport,bridge
5530,13,RunsCombsCat,transport,bridge
5531,11,LockwoodBird27,transport,bridge
5531,6,William90,nuclear,nuclear
5532,15,CandidSPlate,transport,bridge
5532,1,GuapoCandyCharles,transport,bridge
5532,5,TallNBanana1970,transport,highway
5533,5,Phone4Life,medical,die
5533,13,MCuriousM,transport,bridge
5533,15,TallDCouch,nuclear,nuclear
5533,5,BorkholderBear1996,transport,highway
5534,5,FearsEmiliaWhale,transport,bridge
5534,3,Jennifer_Dauzat1970,transport,bridge
5534,9,TallIcecreamStephen_Liberty,transport,bridge
5535,5,MCleverJoseph,transport,highway
5535,19,D1954Nelson,transport,bridge
5535,16,Annie45Reese,transport,bridge
5535,4,TallKIcecream,transport,bridge
5536,2,FuriousCheeverCouch68,nuclear,nuclear
5536,2,FuriousCheeverCouch68,power,power
5536,6,RFuriousThacker,transport,bridge
5537,5,RacesJessOctopus,transport,bridge
5537,16,WatchesJeffreyCat,nuclear,nuclear
5537,16,FastRBowl,transport,bridge
5538,5,FamousHouseSheila,transport,bridge
5538,12,CleverRachaelLight,transport,bridge
5539,9,WileyRLight29,transport,bridge
5539,5,CandidHouseJohn,transport,bridge
5539,11,ObnoxiousAndrewBanana,transport,bridge
5539,19,DCuriousClarke,nuclear,nuclear
5539,13,Rogers1971,transport,highway
5540,1,BusyRodrickCar,transport,bridge
5540,5,AttentativeJenkinsCar22,transport,highway
5540,17,AttentativeCCandy,transport,highway
5540,17,HoldsCorreyDog,transport,bridge
5541,15,Brenda_BrownCat1985,quake,disaster
5541,15,Brenda_BrownCat1985,shelter,shelter
5541,5,TallChastainBread,volunteer,crew
5541,1,Jerry_Lazo1968,transport,bridge
5541,19,WileyPlateLupe_Cole,transport,bridge
5542,15,A98Chavarria,quake,hazard
5542,11,RunsJustinDog,transport,bridge
5542,13,Taylor61,transport,highway
5542,9,FuriousTisdaleCandy,transport,bridge
5542,19,CharlesCuriousJ,transport,bridge
5543,6,SFamousM,transport,bridge
5543,15,Lamison2012,nuclear,nuclear
5544,15,CandidWCouch,transport,bridge
5544,16,Julia_BurgerBear1974,medical,die
5545,15,SFleetBlumenthal,transport,bridge
5547,6,SharondaLion38,transport,bridge
5547,5,Jennifer6Mickle,medical,die
5548,15,HoldsAlvaradoWhale,transport,bridge
5548,17,CuriousJBread,transport,bridge
5549,13,FamousFHouse1959,nuclear,nuclear
5550,1,CleverLightCynthia,transport,highway
5551,6,SteveWhale1998,transport,bridge
5552,15,SmartPierceBread,medical,die
5553,9,JoanFamousBland,transport,bridge
5553,5,LorettaSmartRay,water,water
5554,6,CleverBreadKathleen,transport,bridge
5554,15,HoldsCruceBear,transport,bridge
5555,9,Joseph2014Ratliff,transport,bridge
5556,4,TallBCar89,transport,bridge
5560,1,Wesley_RodriguezLion1969,transport,bridge
5561,19,GuapoJBanana,transport,bridge
5561,19,CuriousSmithPlate,power,power
5561,9,BusyABread65,medical,die
5564,5,GuapoMcneelyCandy,volunteer,crew
5565,6,DarkJasonBread,medical,die
5565,8,StewartWhale2003,water,water
5565,8,Murray55,power,power
5566,15,RobinsonBear1980,nuclear,nuclear
5566,15,RobinsonBear1980,nuclear,nuclear
5566,15,RobinsonBear1980,water,water
5567,9,AObnoxiousWinebrenner,quake,earthquake
5570,5,GuapoTPlate,transport,highway
5570,5,PrescottOctopus1983,quake,disaster
5570,5,PrescottOctopus1983,shelter,shelter
5574,15,AttentativeJLight,transport,bridge
5577,16,RacesMurachBear,water,water
5578,1,HoldsAvalosBird,quake,disaster
5578,1,HoldsAvalosBird,shelter,shelter
5580,2,John_FreemanBird97,quake,earthquake
5583,13,FleetCIcecream25,transport,bridge
5586,13,HagemannWhale1989,shelter,shelter
5590,11,LazyIcecreamJoseph_Watkins,quake,disaster
5590,11,LazyIcecreamJoseph_Watkins,shelter,shelter
5593,17,GuapoJoanPlate,food,food
5598,15,Jane_DelunaBear82,transport,bridge
5604,1,CuriousWBowl1999,volunteer,volunteer
5605,6,BusyPamelaCouch,power,power
5610,12,CleverMCandy,transport,road
5612,5,John_MillarBear88,transport,road
5627,16,DarkBrittanyCouch,shelter,shelter
5631,11,ObnoxiousMCandy1987,shelter,shelter
5632,5,FamousHouseMargaret,quake,shudder
5633,16,McgeheeCat1976,shelter,shelter
5646,1,CuriousDavidHouse,quake,disaster
5646,1,CuriousDavidHouse,shelter,shelter
5646,9,SandraWhale41,shelter,shelter
5646,8,GuapoMeghanBanana,power,power
5649,16,Richard14B,shelter,shelter
5651,8,HoldsGerald_CookBird,medical,ambulance
5655,1,LovesRaymondOctopus,shelter,shelter
5655,11,Weeden1958,quake,disaster
5655,11,Weeden1958,shelter,shelter
5655,1,A97Gentry,nuclear,nuclear
5655,1,A97Gentry,power,power
5655,1,A97Gentry,water,water
5655,1,A97Gentry,nuclear,nuclear
5655,1,A97Gentry,power,power
5657,8,LovesValerie_HahnDog,power,power
5658,2,HoldsBettyWhale,shelter,shelter
5658,3,WileyAHouse1950,quake,disaster
5658,3,WileyAHouse1950,shelter,shelter
5660,17,Howard_SirmonsHorse51,shelter,shelter
5663,14,Irene_Powell90,shelter,shelter
5663,15,HerbertBusyM,transport,road
5664,1,CleverWeinerIcecream,quake,disaster
5664,1,CleverWeinerIcecream,shelter,shelter
5664,18,Parker46P,shelter,shelter
5664,3,CleverPlateVincent,quake,disaster
5664,3,CleverPlateVincent,shelter,shelter
5665,13,AttentativeHouseFord,shelter,shelter
5668,16,CuriousCaraHouse,shelter,shelter
5670,1,CuriousWBowl1999,shelter,shelter
5671,6,BusyFlemingPlate,quake,disaster
5671,6,BusyFlemingPlate,shelter,shelter
5673,11,CandidCharmaineLight,water,sewer
5674,1,SmartHarrisBread96,shelter,shelter
5675,12,RunsJasonCat,quake,disaster
5675,12,RunsJasonCat,shelter,shelter
5676,5,CandidHouseJohn,quake,disaster
5676,5,CandidHouseJohn,shelter,shelter
5678,15,FamousBLight2000,shelter,shelter
5678,9,Matthew22M,quake,disaster
5678,9,Matthew22M,shelter,shelter
5679,4,WileyAldapeCouch2013,water,sewer
5680,6,DavidBird2004,shelter,shelter
5682,11,Maria1966Lincourt,quake,disaster
5682,11,Maria1966Lincourt,shelter,shelter
5682,19,FuriousCouchMae_Chadwick,shelter,shelter
5684,9,P2010Hayne,quake,disaster
5684,9,P2010Hayne,shelter,shelter
5684,7,Patricia1983E,power,power
5687,15,BusyBowlCarrie,quake,disaster
5687,15,BusyBowlCarrie,shelter,shelter
5688,1,Helen_SmallsBear1990,quake,disaster
5688,1,Helen_SmallsBear1990,shelter,shelter
5689,5,CuriousCandyHackney,quake,disaster
5689,5,CuriousCandyHackney,shelter,shelter
5693,3,Sarah_Swisher1972,shelter,shelter
5695,16,Heather2011R,nuclear,nuclear
5696,13,Willard_PerkinsHorse2014,shelter,shelter
5698,6,ObnoxiousRCouch,quake,earthquake
5699,3,BusyMarshaBowl,power,power
5700,15,Mittie45,quake,disaster
5700,15,Mittie45,shelter,shelter
5701,10,Kelly1953Allen,nuclear,nuclear
5702,15,FleetCarTerry,quake,disaster
5702,15,FleetCarTerry,shelter,shelter
5706,18,FastLightJohnson,food,food
5706,18,FastLightJohnson,nuclear,nuclear
5706,18,FastLightJohnson,power,power
5706,18,FastLightJohnson,power,power
5710,6,FuriousTLight,shelter,shelter
5712,5,RunsJeanne_BuchananBird,gas,gas
5712,5,RunsJeanne_BuchananBird,power,power
5713,16,Forrest_MooreOctopus36,quake,disaster
5713,16,Forrest_MooreOctopus36,shelter,shelter
5716,11,Domitila1,quake,disaster
5716,11,Domitila1,shelter,shelter
5716,9,FigueroaOctopus1959,gas,gas
5716,9,FigueroaOctopus1959,power,power
5717,12,Caroline_JonesHorse47,gas,gas
5717,12,Caroline_JonesHorse47,power,power
5718,1,WatchesKurtCat,nuclear,nuclear
5719,5,LazyTBread,quake,disaster
5719,5,LazyTBread,shelter,shelter
5719,11,LazyIcecreamLeta_Mcdevitt,gas,gas
5719,11,LazyIcecreamLeta_Mcdevitt,power,power
5719,1,CandidCrossLight2012,nuclear,nuclear
5722,19,HinesMouse2001,quake,disaster
5722,19,HinesMouse2001,shelter,shelter
5723,5,Rydberg89,gas,gas
5723,5,Rydberg89,power,power
5724,15,DFuriousS,medical,ambulance
5726,8,HoldsRunyonLion,nuclear,nuclear
5728,16,BusyCHouse,nuclear,nuclear
5730,16,JAttentativeConcepcion,gas,gas
5730,16,JAttentativeConcepcion,power,power
5731,16,WileyLightScottie_Garcia,nuclear,nuclear
5734,16,RacesMurachBear,gas,gas
5734,16,RacesMurachBear,power,power
5734,6,FastRCouch,nuclear,nuclear
5734,6,FastRCouch,power,power
5735,2,HoldsGuillermo_LawtonHorse,gas,gas
5735,2,HoldsGuillermo_LawtonHorse,power,power
5737,4,GuapoWCar,gas,gas
5737,4,GuapoWCar,power,power
5739,15,CuriousLightTina_Marlow,gas,gas
5739,15,CuriousLightTina_Marlow,power,power
5750,18,Howard_WashingtonCat1990,nuclear,nuclear
5753,9,LovesMurrayDog,nuclear,nuclear
5755,1,Richard2015Jacobs,nuclear,nuclear
5756,17,FamousIcecreamEskola,nuclear,nuclear
5760,6,KRAKTV,rescue,rescue
5760,6,KRAKTV,shelter,collapsed
5760,0,LazyWBanana,rescue,rescue
5760,0,LazyWBanana,quake,rubble
5762,14,EscalanteBird1965,nuclear,nuclear
5763,16,SharonMouse55,nuclear,nuclear
5763,3,RunningTree,medical,die
5765,5,Nicole1954Labranche,nuclear,nuclear
5765,16,AlwaysUpToEat34,rescue,rescue
5765,3,WalkerTree,medical,die
5770,17,RockyFlame,rescue,fire
5771,15,TallPBanana1958,food,food
5771,15,TallPBanana1958,nuclear,nuclear
5771,15,TallPBanana1958,power,power
5774,5,FleetBBowl,rescue,rescue
